id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,data_captura
102463,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102463,MPV104321,COMISSÃO MISTA DA MPV 1043/2021,MPV104321,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102467,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102467,MPV104421,COMISSÃO MISTA DA MPV 1044/2021,MPV104421,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102468,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102468,MPV104521,COMISSÃO MISTA DA MPV 1045/2021,MPV104521,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102469,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102469,MPV104621,COMISSÃO MISTA DA MPV 1046/2021,MPV104621,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102470,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102470,MPV104721,COMISSÃO MISTA DA MPV 1047/2021,MPV104721,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102471,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102471,MPV104821,COMISSÃO MISTA DA MPV 1048/2021,MPV104821,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102473,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102473,MPV104921,COMISSÃO MISTA DA MPV 1049/2021,MPV104921,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102476,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102476,MPV105021,COMISSÃO MISTA DA MPV 1050/2021,MPV105021,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5961,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5961,MPV10503,"ABRE CRÉDITO EXTRAORDINÁRIO EM FAVOR DO MINISTÉRIO DA INTEGRAÇÃO NACIONAL, NO VALOR DE R$128.000.000,00.",MPV105,9,COMISSÃO MEDIDA PROVISÓRIA,MPV105,,2026-06-01 00:27:13
102477,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102477,MPV105121,COMISSÃO MISTA DA MPV 1051/2021,MPV105121,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102478,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102478,MPV105221,COMISSÃO MISTA DA MPV 1052/2021,MPV105221,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102479,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102479,MPV105321,COMISSÃO MISTA DA MPV 1053/2021,MPV105321,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102480,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102480,MPV105421,COMISSÃO MISTA DA MPV 1054/2021,MPV105421,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102482,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102482,MPV105521,COMISSÃO MISTA DA MPV 1055/2021,MPV105521,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102483,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102483,MPV105621,COMISSÃO MISTA DA MPV 1056/2021,MPV105621,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102484,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102484,MPV105721,COMISSÃO MISTA DA MPV 1057/2021,MPV105721,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102485,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102485,MPV105821,COMISSÃO MISTA DA MPV 1058/2021,MPV105821,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102486,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102486,MPV105921,COMISSÃO MISTA DA MPV 1059/2021,MPV105921,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102487,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102487,MPV106021,COMISSÃO MISTA DA MPV 1060/2021,MPV106021,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5962,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5962,MPV10603,"AUTORIZA O PODER EXECUTIVO A INSTITUIR O SERVIÇO SOCIAL AUTÔNOMO AGÊNCIA DE PROMOÇÃO DE EXPORTAÇÕES DO BRASIL - APEX - BRASIL, ALTERA OS ARTS. 8º E 11 DA LEI Nº 8.029, DE 12 DE ABRIL DE 1990, E DÁ OUTRAS PROVIDÊNCIAS.",MPV106,9,COMISSÃO MEDIDA PROVISÓRIA,MPV106,,2026-06-01 00:27:13
102488,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102488,MPV106121,COMISSÃO MISTA DA MPV 1061/2021,MPV106121,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102489,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102489,MPV106221,COMISSÃO MISTA DA MPV 1062/2021,MPV106221,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102491,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102491,MPV106321,COMISSÃO MISTA DA MPV 1063/2021,MPV106321,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102492,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102492,MPV106421,COMISSÃO MISTA DA MPV 1064/2021,MPV106421,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102493,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102493,MPV106521,COMISSÃO MISTA DA MPV 1065/2021,MPV106521,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102494,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102494,MPV106621,COMISSÃO MISTA DA MPV 1066/2021,MPV106621,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102495,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102495,MPV106721,COMISSÃO MISTA DA MPV 1067/2021,MPV106721,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102496,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102496,MPV106821,COMISSÃO MISTA DA MPV 1068/2021,MPV106821,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102497,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102497,MPV106921,COMISSÃO MISTA DA MPV 1069/2021,MPV106921,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102498,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102498,MPV107021,COMISSÃO MISTA DA MPV 1070/2021,MPV107021,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5963,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5963,MPV10703,"ALTERA DISPOSITIVOS DAS LEIS NºS 10.637 (MPV Nº 66/02), DE 30 DE DEZEMBRO DE 2002, E 9.317, DE 5 DE DEZEMBRO DE 1966 -  REGIME TRIBUTÁRIO DAS MICROEMPRESAS E DAS EMPRESAS DE PEQUENO PORTE.",MPV107,9,COMISSÃO MEDIDA PROVISÓRIA,MPV107,,2026-06-01 00:27:13
102499,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102499,MPV107121,COMISSÃO MISTA DA MPV 1071/2021,MPV107121,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102500,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102500,MPV107221,COMISSÃO MISTA DA MPV 1072/2021,MPV107221,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102504,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102504,MPV107321,COMISSÃO MISTA DA MPV 1073/2021,MPV107321,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102505,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102505,MPV107421,COMISSÃO MISTA DA MPV 1074/2021,MPV107421,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102508,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102508,MPV107521,COMISSÃO MISTA DA MPV 1075/2021,MPV107521,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102509,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102509,MPV107621,COMISSÃO MISTA DA MPV 1076/2021,MPV107621,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102510,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102510,MPV107721,COMISSÃO MISTA DA MPV 1077/2021,MPV107721,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102511,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102511,MPV107821,COMISSÃO MISTA DA MPV 1078/2021,MPV107821,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102512,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102512,MPV107921,COMISSÃO MISTA DA MPV 1079/2021,MPV107921,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102513,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102513,MPV108021,COMISSÃO MISTA DA MPV 1080/2021,MPV108021,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5984,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5984,MPV10803,"CRIA O PROGRAMA NACIONAL DE ACESSO À ALIMENTAÇÃO - ""CARTÃO ALIMENTAÇÃO"".",MPV 108,9,COMISSÃO MEDIDA PROVISÓRIA,MPV 108,,2026-06-01 00:27:13
102514,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102514,MPV108121,COMISSÃO MISTA DA MPV 1081/2021,MPV108121,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102515,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102515,MPV108221,COMISSÃO MISTA DA MPV 1082/2021,MPV108221,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102516,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102516,MPV108321,COMISSÃO MISTA DA MPV 1083/2021,MPV108321,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102517,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102517,MPV108421,COMISSÃO MISTA DA MPV 1084/2021,MPV108421,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102518,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102518,MPV108521,COMISSÃO MISTA DA MPV 1085/2021,MPV108521,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102519,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102519,MPV108621,COMISSÃO MISTA DA MPV 1086/2021,MPV108621,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102520,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102520,MPV108721,COMISSÃO MISTA DA MPV 1087/2021,MPV108721,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102521,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102521,MPV108821,COMISSÃO MISTA DA MPV 1088/2021,MPV108821,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102522,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102522,MPV108921,COMISSÃO MISTA DA MPV 1089/2021,MPV108921,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102523,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102523,MPV109021,COMISSÃO MISTA DA MPV 1090/2021,MPV109021,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5985,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5985,MPV10903,AUTORIZA O PODER EXECUTIVO A CONCEDER SUBVENÇÃO ECONÔMICA À COMPANHIA DE NAVEGAÇÃO DO SÃO FRANCISCO - FRANAVE.,MPV 109,9,COMISSÃO MEDIDA PROVISÓRIA,MPV 109,,2026-06-01 00:27:13
102524,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102524,MPV109121,COMISSÃO MISTA DA MPV 1091/2021,MPV109121,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102526,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102526,MPV109221,COMISSÃO MISTA DA MPV 1092/2021,MPV109221,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102525,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102525,MPV109222,COMISSÃO MISTA DA MPV 1092/2022,MPV109222,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102527,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102527,MPV109321,COMISSÃO MISTA DA MPV 1093/2021,MPV109321,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102528,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102528,MPV109421,COMISSÃO MISTA DA MPV 1094/2021,MPV109421,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102529,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102529,MPV109521,COMISSÃO MISTA DA MPV 1095/2021,MPV109521,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102530,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102530,MPV109622,COMISSÃO MISTA DA MPV 1096/2022,MPV109622,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102531,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102531,MPV109722,COMISSÃO MISTA DA MPV 1097/2022,MPV109722,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102532,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102532,MPV109822,COMISSÃO MISTA DA MPV 1098/2022,MPV109822,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102533,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102533,MPV109922,COMISSÃO MISTA DA MPV 1099/2022,MPV109922,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102534,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102534,MPV110022,COMISSÃO MISTA DA MPV 1100/2022,MPV110022,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5986,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5986,MPV11003,CRIA A CARREIRA DE AGENTE PENITENCIÁRIO FEDERAL NO QUADRO DE PESSOAL DO DEPARTAMENTO DE POLÍCIA FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.,MPV 110,9,COMISSÃO MEDIDA PROVISÓRIA,MPV 110,,2026-06-01 00:27:13
102535,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102535,MPV110122,COMISSÃO MISTA DA MPV 1101/2022,MPV110122,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102536,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102536,MPV110222,COMISSÃO MISTA DA MPV 1102/2022,MPV110222,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102538,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102538,MPV110322,COMISSÃO MISTA DA MPV 1103/2022,MPV110322,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102539,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102539,MPV110422,COMISSÃO MISTA DA MPV 1104/2022,MPV110422,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102540,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102540,MPV110522,COMISSÃO MISTA DA MPV 1105/2022,MPV110522,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102541,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102541,MPV110622,COMISSÃO MISTA DA MPV 1106/2022,MPV110622,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102542,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102542,MPV110722,COMISSÃO MISTA DA MPV 1107/2022,MPV110722,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102543,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102543,MPV110822,COMISSÃO MISTA DA MPV 1108/2022,MPV110822,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102544,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102544,MPV110922,COMISSÃO MISTA DA MPV 1109/2022,MPV110922,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102545,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102545,MPV111022,COMISSÃO MISTA DA MPV 1110/2022,MPV111022,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5987,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5987,MPV11103,"CRIA A SECRETARIA ESPECIAL DE POLÍTICAS DE PROMOÇÃO DA IGUALDADE RACIAL DA PRESIDÊNCIA DA REPÚBLICA, E DÁ OUTRAS PROVIDÊNCIAS.",MPV 111,9,COMISSÃO MEDIDA PROVISÓRIA,MPV 111,,2026-06-01 00:27:13
102546,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102546,MPV111122,COMISSÃO MISTA DA MPV 1111/2022,MPV111122,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102547,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102547,MPV111222,COMISSÃO MISTA DA MPV 1112/2022,MPV111222,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102549,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102549,MPV111322,COMISSÃO MISTA DA MPV 1113/2022,MPV111322,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102550,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102550,MPV111422,COMISSÃO MISTA DA MPV 1114/2022,MPV111422,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102551,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102551,MPV111522,COMISSÃO MISTA DA MPV 1115/2022,MPV111522,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102552,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102552,MPV111622,COMISSÃO MISTA DA MPV 1116/2022,MPV111622,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102553,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102553,MPV111722,COMISSÃO MISTA DA MPV 1117/2022,MPV111722,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102554,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102554,MPV111822,COMISSÃO MISTA DA MPV 1118/2022,MPV111822,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102555,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102555,MPV111922,COMISSÃO MISTA DA MPV 1119/2022,MPV111922,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102556,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102556,MPV112022,COMISSÃO MISTA DA MPV 1120/2022,MPV112022,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5988,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5988,MPV11203,CRIA CARGOS NA CARREIRA POLICIAL FEDERAL E O PLANO ESPECIAL DE CARGOS DO DEPARTAMENTO DE POLÍCIA FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.,MPV 112,9,COMISSÃO MEDIDA PROVISÓRIA,MPV 112,,2026-06-01 00:27:13
102560,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102560,MPV112122,COMISSÃO MISTA DA MPV 1121/2022,MPV112122,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102561,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102561,MPV112222,COMISSÃO MISTA DA MPV 1122/2022,MPV112222,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102562,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102562,MPV112322,COMISSÃO MISTA DA MPV 1123/2022,MPV112322,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102563,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102563,MPV112422,COMISSÃO MISTA DA MPV 1124/2022,MPV112422,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102564,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102564,MPV112522,COMISSÃO MISTA DA MPV 1125/2022,MPV112522,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102565,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102565,MPV112622,COMISSÃO MISTA DA MPV 1126/2022,MPV112622,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102566,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102566,MPV112722,COMISSÃO MISTA DA MPV 1127/2022,MPV112722,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102569,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102569,MPV112822,COMISSÃO MISTA DA MPV 1128/2022,MPV112822,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102570,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102570,MPV112922,COMISSÃO MISTA DA MPV 1129/2022,MPV112922,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102571,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102571,MPV113022,COMISSÃO MISTA DA MPV 1130/2022,MPV113022,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
5989,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5989,MPV11303,ESTABELECE NORMAS PARA A COMERCIALIZAÇÃO DA PRODUÇÃO DE SOJA DA SAFRA DE 2003 E DÁ OUTRAS PROVIDÊNCIAS.,MPV 113,9,COMISSÃO MEDIDA PROVISÓRIA,MPV 113,,2026-06-01 00:27:13
102572,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102572,MPV113122,COMISSÃO MISTA DA MPV 1131/2022,MPV113122,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102573,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102573,MPV113222,COMISSÃO MISTA DA MPV 1132/2022,MPV113222,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102574,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102574,MPV113322,COMISSÃO MISTA DA MPV 1133/2022,MPV113322,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102578,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102578,MPV113422,COMISSÃO MISTA DA MPV 1134/2022,MPV113422,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102579,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102579,MPV113522,COMISSÃO MISTA DA MPV 1135/2022,MPV113522,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102580,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102580,MPV113622,COMISSÃO MISTA DA MPV 1136/2022,MPV113622,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102581,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102581,MPV113722,COMISSÃO MISTA DA MPV 1137/2022,MPV113722,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102582,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102582,MPV113822,COMISSÃO MISTA DA MPV 1138/2022,MPV113822,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
102583,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102583,MPV113922,COMISSÃO MISTA DA MPV 1139/2022,MPV113922,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
