id,uri,dataHoraInicio,dataHoraFim,situacao,descricaoTipo,descricao,localExterno,orgaos,urlRegistro,localCamara.nome,localCamara.predio,localCamara.sala,localCamara.andar,data_captura
82209,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82209,2026-05-21 10:41:00,2026-05-21 14:02:00,ENCERRADA,SESSÃO DELIBERATIVA,"DISPOSITIVOS 4, 5, 23 E 25 DO VETO Nº 51 DE 2025 (PLDO 2026)",,"[{""ID"": 111, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/111"", ""SIGLA"": ""CN"", ""NOME"": ""CONGRESSO NACIONAL"", ""APELIDO"": ""CONGRESSO NACIONAL"", ""CODTIPOORGAO"": 81001, ""TIPOORGAO"": ""ÓRGÃO DO CONGRESSO NACIONAL"", ""NOMEPUBLICACAO"": ""CN"", ""NOMERESUMIDO"": ""CONGRESSO NACIONAL""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=UOL8K8CRQDA,PLENÁRIO DA CÂMARA DOS DEPUTADOS,,,,2026-06-03 08:38:45
82246,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82246,2026-05-21 15:18:00,2026-05-21 16:46:00,ENCERRADA,SESSÃO DELIBERATIVA,SESSÃO DELIBERATIVA EXTRAORDINÁRIA SEMIPRESENCIAL (AM Nº 123/2020),,"[{""ID"": 180, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180"", ""SIGLA"": ""PLEN"", ""NOME"": ""PLENÁRIO"", ""APELIDO"": ""PLENÁRIO"", ""CODTIPOORGAO"": 26, ""TIPOORGAO"": ""PLENÁRIO VIRTUAL"", ""NOMEPUBLICACAO"": ""PLENÁRIO"", ""NOMERESUMIDO"": ""PLENÁRIO""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=-WPYJPZ6OFW,PLENÁRIO DA CÂMARA DOS DEPUTADOS,,,,2026-06-03 08:38:45
82250,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82250,2026-05-21 14:00:00,,CONVOCADA,REUNIÃO TÉCNICA,HOMENAGEM DA AVEGO AOS PROFISSIONAIS DO SISTEMA DE SEGURANÇA PÚBLICA,,"[{""ID"": 100950, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100950"", ""SIGLA"": ""EVENTOS"", ""NOME"": ""EVENTOS"", ""APELIDO"": ""OUTROS EVENTOS"", ""CODTIPOORGAO"": 12000, ""TIPOORGAO"": ""ÓRGÃO DA CÂMARA DOS DEPUTADOS"", ""NOMEPUBLICACAO"": ""CÂMARA DOS DEPUTADOS - OUTROS EVENTOS"", ""NOMERESUMIDO"": NULL}]",,"ANEXO II, PLENÁRIO 02",,,,2026-06-03 08:38:45
81703,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81703,2026-05-22 14:15:00,2026-05-22 16:53:00,ENCERRADA,SEMINÁRIO,"SEMINÁRIO SOBRE O ""BRASIL LEGAL""
 SEMINÁRIO SOBRE O ""BRASIL LEGAL"".

CONVIDADOS:

ANTONIO CARLOS VILELA, PRESIDENTE EM EXERCÍCIO DO CENTRO INDUSTRIAL DO RIO DE JANEIRO - CIRJ E PRESIDENTE DO CONSELHO EMPRESARIAL DE ENERGIA ELÉTRICA DA FIRJAN (CONFIRMADO);

JOÃO GOMES, REPRESENTANTE DA CONFEDERAÇÃO NACIONAL DO COMÉRCIO DE BENS, SERVIÇOS E TURISMO - CNC E DIRETOR DO INSTITUTO FECOMÉRCIO DE PESQUISAS E ANÁLISES - IFEC/RJ (CONFIRMADO);

DANIEL MONFERRARI, COORDENADOR DO GT MERCADO ILEGAL DA ASSOCIAÇÃO BRASILEIRA DE BEBIDAS DESTILADAS - ABBD (CONFIRMADO);

ADRIANO COSTA NOGUEIRA, DIRETOR DA FEDERAÇÃO NACIONAL DO COMÉRCIO DE COMBUSTÍVEIS E LUBRIFICANTES - FECOMBUSTÍVEIS (CONFIRMADO);

ELTON FERREIRA BARBOSA, COORDENADOR DE INTELIGÊNCIA, MEDIAÇÃO E COMBATE À FALSIFICAÇÃO DO  INSTITUTO NACIONAL DE PROPRIEDADE INDUSTRIAL - INPI (CONFIRMADO);

ANDRE FAISSAL, CONSULTOR DA ASSOCIAÇÃO BRASILEIRA DA INDÚSTRIA DO FUMO - ABIFUMO (CONFIRMADO); 

RODOLPHO RAMAZZINI, DIRETOR DE COMUNICAÇÃO DA ASSOCIAÇÃO BRASILEIRA DE COMBATE À FALSIFICAÇÃO - ABCF (CONFIRMADO);

ERON BEZERRA, SECRETÁRIO EXECUTIVO DO CONSÓRCIO INTERMUNICIPAL DE DESENVOLVIMENTO DA REGIÃO DOS LAGOS - CONDERLAGOS (CONFIRMADO); E

FÁBIO VERBICÁRIO, SUBSECRETÁRIO DE POLÍTICA TRIBUTÁRIA E RELAÇÕES INSTITUCIONAIS DA SECRETARIA DE FAZENDA DO ESTADO DO RIO DE JANEIRO (CONFIRMADO).

(REQUERIMENTO Nº 27/2026, DO DEP. JULIO LOPES)",CASA FIRJAN - RIO DE JANEIRO,"[{""ID"": 539837, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539837"", ""SIGLA"": ""CEXBRLEG"", ""NOME"": ""COMISSÃO EXTERNA DESTINADA A DISCUTIR OS ATOS DE PIRATARIA E A AGENDA DO CHAMADO “BRASIL LEGAL”"", ""APELIDO"": ""ATOS DE PIRATARIA E AGENDA DO \""BRASIL LEGAL\"""", ""CODTIPOORGAO"": 5, ""TIPOORGAO"": ""COMISSÃO EXTERNA"", ""NOMEPUBLICACAO"": ""COMISSÃO EXTERNA SOBRE OS ATOS DE PIRATARIA E A AGENDA DO \""BRASIL LEGAL\"""", ""NOMERESUMIDO"": ""PIRATARIA E A AGENDA DO \""BRASIL LEGAL\""""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=FWI71ZJEBAM,,,,,2026-06-03 08:38:45
81736,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81736,2026-05-26 09:31:00,2026-05-26 10:56:00,ENCERRADA,SESSÃO NÃO DELIBERATIVA SOLENE,"HOMENAGEM AOS 30 ANOS DA COORDENAÇÃO NACIONAL DE ARTICULAÇÃO DAS COMUNIDADES NEGRAS RURAIS QUILOMBOLAS
 HOMENAGEM AOS 30 ANOS DA COORDENAÇÃO NACIONAL DE ARTICULAÇÃO DAS COMUNIDADES NEGRAS RURAIS QUILOMBOLAS",,"[{""ID"": 180, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/180"", ""SIGLA"": ""PLEN"", ""NOME"": ""PLENÁRIO"", ""APELIDO"": ""PLENÁRIO"", ""CODTIPOORGAO"": 26, ""TIPOORGAO"": ""PLENÁRIO VIRTUAL"", ""NOMEPUBLICACAO"": ""PLENÁRIO"", ""NOMERESUMIDO"": ""PLENÁRIO""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=HA7O0LD0X0Q,PLENÁRIO DA CÂMARA DOS DEPUTADOS,,,,2026-06-03 08:38:45
82016,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82016,2026-05-22 15:25:00,2026-05-22 19:18:00,ENCERRADA,SEMINÁRIO,"DEBATE PÚBLICO SOBRE A PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221/2019  
 SEMINÁRIO ESTADUAL - AMAZONAS

DEBATE PÚBLICO SOBRE A PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221/2019 

DEPUTADO FEDERAL ALENCAR SANTANA, PRESIDENTE DA COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 (A CONFIRMAR);

DEPUTADO FEDERAL LEO PRATES, RELATOR DA MATÉRIA NA COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1;

DEPUTADO FEDERAL SAULLO VIANNA, COORDENADOR DO SEMINÁRIO E MEMBRO DA COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1

DEPUTADO FEDERAL SIDNEY LEITE, MEMBRO DA COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1;

REPRESENTANTES DOS TRABALHADORES:

VALDEMIR DE SOUZA SANTANA; PRESIDENTE DA CENTRAL ÚNICA DOS TRABALHADORES DO AMAZONAS (CUT-AM);

ANA CRISTINA RODRIGUES, REPRESENTANTE DA CENTRAL DOS TRABALHADORES DO BRASIL - CTB.

REPRESENTANTES DOS EMPREGADORES:

BRUNO PINHEIRO LOUREIRO, ASSOCIAÇÃO COMERCIAL DO AMAZONAS - ACA; 

FRANK DO CARMO SOUZA, REPRESENTANTE DO SINDICATO DA INDÚSTRIA DA CONSTRUÇÃO CIVIL - SINDUSCON. 


DEMAIS PARTICIPANTES A CONFIRMAR


(REQUERIMENTO Nº 6/2026, DO DEPUTADO LEO PRATES)
(REQUERIMENTO Nº 75/2026, DO DEPUTADO SAULLO VIANNA)


LOCAL: AUDITÓRIO BELARMINO LINS, NA ASSEMBLEIA LEGISLATIVA DO ESTADO DO AMAZONAS.",ASSEMBLEIA LEGISLATIVA DO ESTADO DO AMAZONAS,"[{""ID"": 539845, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539845"", ""SIGLA"": ""PEC22119"", ""NOME"": ""COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221, DE 2019, DO SENHOR REGINALDO LOPES, QUE \""ALTERA O ART. 7º INCISO XII DA CONSTITUIÇÃO FEDERAL, REDUZINDO A JORNADA DE TRABALHO A 36 HORAS SEMANAIS EM 10 ANOS\"", E APENSADA"", ""APELIDO"": ""PEC 221/19 - REDUÇÃO DA JORNADA DE TRABALHO"", ""CODTIPOORGAO"": 3, ""TIPOORGAO"": ""COMISSÃO ESPECIAL"", ""NOMEPUBLICACAO"": ""COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 VIDA DIGNA AO TRABALHADOR (PEC 221/19)"", ""NOMERESUMIDO"": ""FIM DA ESCALA 6X1""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=JTQS4TQOJVW,,,,,2026-06-03 08:38:45
82049,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82049,2026-05-22 18:30:00,2026-05-22 20:30:00,ENCERRADA (FINAL),SEMINÁRIO,"IMPLEMENTAÇÃO DA LEI 15.326/2026, LEI SOMOS TODAS PROFESSORAS",CÂMARA MUNICIPAL DE BARRETOS,"[{""ID"": 2009, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009"", ""SIGLA"": ""CE"", ""NOME"": ""COMISSÃO DE EDUCAÇÃO"", ""APELIDO"": ""EDUCAÇÃO"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE EDUCAÇÃO"", ""NOMERESUMIDO"": ""EDUCAÇÃO""}]",,,,,,2026-06-03 08:38:45
82050,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82050,2026-05-25 19:00:00,2026-05-25 21:00:00,ENCERRADA (FINAL),SEMINÁRIO,"IMPLEMENTAÇÃO DA LEI 15.326/2026, LEI SOMOS TODAS PROFESSORAS",CÂMARA MUNICIPAL DE CAMPOS DO JORDÃO,"[{""ID"": 2009, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009"", ""SIGLA"": ""CE"", ""NOME"": ""COMISSÃO DE EDUCAÇÃO"", ""APELIDO"": ""EDUCAÇÃO"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE EDUCAÇÃO"", ""NOMERESUMIDO"": ""EDUCAÇÃO""}]",,,,,,2026-06-03 08:38:45
82069,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82069,2026-05-26 09:42:00,2026-05-26 11:29:00,ENCERRADA (FINAL),AUDIÊNCIA PÚBLICA,"POLÍTICA NACIONAL DE SAÚDE MENTAL CLIMÁTICA (PL 6.151/25)
 REQUERIMENTOS NºS 10, 19 E 26/2026, DE AUTORIA DO DEPUTADO GILSON DANIEL (PODE-ES)

CONVIDADOS:

LUCIANA BRAFMAN (PRESENÇA CONFIRMADA)
FUNDADORA DA TIME TO ACT

DÉBORA NOAL (PRESENÇA CONFIRMADA)
ESPECIALISTA DE REFERÊNCIA EM DESASTRE

DOUTOR ANTÔNIO GERALDO (PRESENÇA CONFIRMADA)
PRESIDENTE DA ASSOCIAÇÃO BRASILEIRA DE PSIQUIATRIA (ABP)

DOUTOR ALFREDO MALUF 
PSIQUIATRA E COORDENADOR DA PÓS-GRADUAÇÃO EM PSIQUIATRIA PARA CLÍNICOS E CIRURGIÕES DA FACULDADE EINSTEIN

REINALDO NASCIMENTO (PRESENÇA CONFIRMADA)
PEDAGOGO DE EMERGÊNCIA E TRAUMA E TERAPEUTA SOCIAL DA ASSOCIAÇÃO DE PEDAGOGIA DE EMERGÊNCIA NO BRASIL

ELIDA DIAS (PRESENÇA CONFIRMADA)
AGRICULTORA E VÍTIMA DAS ENCHENTES DO RIO GRANDE DO SUL

HÉLIO DIAS (PRESENÇA CONFIRMADA)
AGRICULTOR E VÍTIMA DAS ENCHENTES DO RIO GRANDE DO SUL

NÃO COMPARECERÃO: 
DOUTOR JOÃO MAURÍCIO MAIA
PSIQUIATRA E PROFESSOR ASSOCIADO DE PSIQUIATRIA DA FACULDADE DE MEDICINA DA UNIVERSIDADE DE SÃO PAULO (USP); E 

JAQUELINE DE ASSIS 
PSICÓLOGA, DOUTORA EM PSICOLOGIA CLÍNICA E CULTURA E PESQUISADORA NO NÚCLEO DE SAÚDE MENTAL, ÁLCOOL E OUTRAS DROGAS (NUSMAD) DA FIOCRUZ BRASÍLIA.",,"[{""ID"": 2017, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2017"", ""SIGLA"": ""CINDRE"", ""NOME"": ""COMISSÃO DE INTEGRAÇÃO NACIONAL E DESENVOLVIMENTO REGIONAL"", ""APELIDO"": ""INTEGRAÇÃO NACIONAL E DESENVOLVIMENTO REGIONAL"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE INTEGRAÇÃO NACIONAL E DESENVOLVIMENTO REGIONAL"", ""NOMERESUMIDO"": ""INTEGRAÇÃO NACIONAL""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=YC-6CNWFKG0,"ANEXO II, PLENÁRIO 05",,,,2026-06-03 08:38:45
82082,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82082,2026-05-21 19:19:00,2026-05-21 22:10:00,ENCERRADA,SEMINÁRIO,"DEBATE PÚBLICO SOBRE A PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221/2019  
 SEMINÁRIO ESTADUAL - SANTA CATARINA

DEBATE PÚBLICO SOBRE A PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221/2019  

DEPUTADO FEDERAL ALENCAR SANTANA, PRESIDENTE DA COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1;

DEPUTADO FEDERAL LEO PRATES, RELATOR DA MATÉRIA NA COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1;

DEPUTADO PEDRO UCZAI, DEPUTADO FEDERAL PELO ESTADO DE SC E LÍDER DO PT NA CÂMARA DOS DEPUTADOS; 

DEPUTADA ANA PAULA LIMA, DEPUTADA FEDERAL PELO ESTADO DE SC; 

DEPUTADO ESTADUAL MARQUITO;

REPRESENTANTE DA FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DE SANTA CATARINA - FIESC;

REPRESENTANTE DO TRIBUNAL REGIONAL DO TRABALHO - TRT 12ª REGIÃO;

REPRESENTANTE DO MNISTÉRIO PÚBLICO DO TRABALHO - MPT;

REPRESENTANTES DA CENTRAL SINDICAL; 

REPRESENTANTE DO VAT - MOVIMENTO VIDA ALÉM DO TRABALHO;

REPRESENTAÇÃO DA BANCADA DO PT;

REPRESENTANTE DA CUT; 

REPRESENTANTE DA NOVA CENTRAL; 

REPRESENTANTE DA UGT; 

REPRESENTANTE DA 
CTB; E

REPRESENTANTE DA  INTERSINDICAL.


LISTA DE PARTICIPANTES A CONFIRMAR.


LOCAL: AUDITÓRIO ANTONIETA DE BARROS, ASSEMBLEIA LEGISLATIVA DE SANTA CATARINA - ALESC.  RUA DR. JORGE LUZ FONTES, 310. FLORIANÓPOLIS-SC",ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,"[{""ID"": 539845, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539845"", ""SIGLA"": ""PEC22119"", ""NOME"": ""COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221, DE 2019, DO SENHOR REGINALDO LOPES, QUE \""ALTERA O ART. 7º INCISO XII DA CONSTITUIÇÃO FEDERAL, REDUZINDO A JORNADA DE TRABALHO A 36 HORAS SEMANAIS EM 10 ANOS\"", E APENSADA"", ""APELIDO"": ""PEC 221/19 - REDUÇÃO DA JORNADA DE TRABALHO"", ""CODTIPOORGAO"": 3, ""TIPOORGAO"": ""COMISSÃO ESPECIAL"", ""NOMEPUBLICACAO"": ""COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 VIDA DIGNA AO TRABALHADOR (PEC 221/19)"", ""NOMERESUMIDO"": ""FIM DA ESCALA 6X1""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=ZGNQFJYAJX0,,,,,2026-06-03 08:38:45
82107,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82107,2026-05-26 10:00:00,,CANCELADA,AUDIÊNCIA PÚBLICA,"DEBATER A APLICAÇÃO DA LEI Nº 14.751/2023 E DA LEI Nº 14.735/2023
 (REQ 173/2026 CSPCCO, DO DEPUTADO CAPITÃO ALDEN)

REPRESENTANTE DO MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA;

REPRESENTANTE DO CONSELHO NACIONAL DE SECRETÁRIOS DE SEGURANÇA PÚBLICA (CONSESP);

REPRESENTANTE DO CONSELHO NACIONAL DE COMANDANTES-GERAIS DAS POLÍCIAS MILITARES E CORPOS
DE BOMBEIROS MILITARES (CNCG);

REPRESENTANTE DO CONSELHO NACIONAL DOS CHEFES DE POLÍCIA CIVIL (CONCPC);

REPRESENTANTES DE ENTIDADES NACIONAIS DE CLASSE DAS FORÇAS DE SEGURANÇA PÚBLICA;",,"[{""ID"": 539842, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539842"", ""SIGLA"": ""SUBLOR"", ""NOME"": ""SUBCOMISSÃO ESPECIAL PARA A FISCALIZAÇÃO DA IMPLEMENTAÇÃO DA LEI ORGÂNICA NACIONAL DAS POLÍCIAS MILITARES E CORPOS DE BOMBEIROS MILITARES, LEI Nº 14.751/23, E DA LEI ORGÂNICA NACIONAL DAS POLÍCIAS CIVIS, LEI Nº 14.735/23"", ""APELIDO"": ""CSPCCO - POLÍCIAIS CIVIS E MILITARES E BOMBEIROS MILITARES"", ""CODTIPOORGAO"": 25, ""TIPOORGAO"": ""SUBCOMISSÃO"", ""NOMEPUBLICACAO"": ""SUBCOMISSÃO ESPECIAL DAS LEIS ORGÂNICAS DOS POLICIAIS E BOMBEIROS (CSPCCO/SUBLOR)"", ""NOMERESUMIDO"": ""SERGURANÇA PÚBLICA""}]",,"ANEXO II, PLENÁRIO 06",,,,2026-06-03 08:38:45
82131,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82131,2026-05-22 14:29:00,2026-05-22 15:52:00,ENCERRADA (FINAL),SEMINÁRIO,"BOAS PRÁTICAS DE CONSULTA LIVRE, PRÉVIA E INFORMADA AOS POVOS E COMUNIDADES TRADICIONAIS
 REQUERIMENTO N. 25/2026, DE AUTORIA DA DEPUTADA DANDARA (PT/MG), SUBSCRITO PELA DEPUTADA CÉLIA XAKRIABÁ (PSOL/MG)

CONVIDADOS:

ELOY TERENA 
MINISTRO DE ESTADO DOS POVOS INDÍGENAS 

FÁBIO MARTINS 
ESPECIALISTA EM DIREITO DE POVOS E COMUNIDADES TRADICIONAIS, REDE CERRADO

FABIANA MACIEL 
GÀYAKÚ DA KWE'RÈGBÈTAN SÓGBO HÙNZÒGÃN

PAULO LUGON 
DIRETOR-EXECUTIVO DO WASHINGTON BRAZIL OFFICE

REPRESENTANTE DO OBSERVATÓRIO DO CLIMA",UNIVERSIDADE FEDERAL DE UBERLÂNDIA,"[{""ID"": 539384, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539384"", ""SIGLA"": ""CPOVOS"", ""NOME"": ""COMISSÃO DA AMAZÔNIA E DOS POVOS ORIGINÁRIOS E TRADICIONAIS"", ""APELIDO"": ""AMAZÔNIA E DOS POVOS ORIGINÁRIOS E TRADICIONAIS"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DA AMAZÔNIA E DOS POVOS ORIGINÁRIOS E TRADICIONAIS"", ""NOMERESUMIDO"": ""AMAZÔNIA""}]",,,,,,2026-06-03 08:38:45
82191,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82191,2026-05-25 14:29:00,2026-05-25 16:07:00,ENCERRADA,AUDIÊNCIA PÚBLICA,"PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL
 TEMA: PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL.

CONVIDADO:

TIM BALLARD (CONFIRMADO)
   EX-AGENTE ESPECIAL / FUNDADOR
   DEPARTAMENTO DE SEGURANÇA INTERNA DOS ESTADOS UNIDOS (HOMELAND SECURITY) / TIM BALLARD FOUNDATION

(REQUERIMENTO Nº 2/2026, DE AUTORIA DO DEP. FERNANDO RODOLFO - PRD/PE)",,"[{""ID"": 539849, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539849"", ""SIGLA"": ""CEXEXPLO"", ""NOME"": ""COMISSÃO EXTERNA DE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL."", ""APELIDO"": ""PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL"", ""CODTIPOORGAO"": 5, ""TIPOORGAO"": ""COMISSÃO EXTERNA"", ""NOMEPUBLICACAO"": ""COMISSÃO EXTERNA SOBRE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL"", ""NOMERESUMIDO"": ""VIOLÊNCIA SEXUAL INFANTOJUVENIL""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=NMA1QQEYX1I,"ANEXO II, PLENÁRIO 03",,,,2026-06-03 08:38:45
82212,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/82212,2026-05-25 08:55:00,2026-05-25 11:02:00,ENCERRADA,SEMINÁRIO,"SEGURANÇA NO TRÂNSITO E APRIMORAMENTOS AO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB
 SEMINÁRIO ESTADUAL DO PARANÁ 
TEMA: SEGURANÇA NO TRÂNSITO E APRIMORAMENTOS AO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB
DATA:  25 DE MAIO DE 2026
HORA: 8:30H
LOCAL: ASSEMBLEIA LEGISLATIVA DO ESTADO DO PARANÁ - ALEP

ABERTURA 

BETO PRETO  -  MEMBRO  DA COMISSÃO ESPECIAL E COORDENADOR DO EVENTO 
ALEXANDRE CURI - PRESIDENTE DA ALEP E COORDENADOR DO EVENTO 

CONVIDADOS:
*SUJEITO A ALTERAÇÕES

FERNANDO CESAR BORBA DE OLIVEIRA, SUPERINTENDENTE DA PRF - PARANÁ

ADRIANO MARCOS FURTADO, DIRETOR DE GESTÃO DE PESSOAS E EDUCAÇÃO PARA O TRÂNSITO - DGPE

REGIANE WITISKI, PRESIDENTE DA ASSOCIAÇÃO DOS CENTROS DE AVALIAÇÃO DE CONDUTORES DO PARANÁ - ACACPR

GLENIO COGO, CONSELHEIRO DO CONSELHO ESTADUAL DE TRÂNSITO - CETRAN PARANÁ 

ENCERRAMENTO 

(REQUERIMENTO 31/26, DEP .BETO PRETO)",ASSEMBLEIA LEGISLATIVA DO ESTADO DO PARANÁ,"[{""ID"": 539360, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539360"", ""SIGLA"": ""PL808514"", ""NOME"": ""COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER AO PROJETO DE LEI Nº 8085, DE 2014, DO SENADO FEDERAL, QUE \""ALTERA A LEI Nº 9.503, DE 23 DE SETEMBRO DE 1997, QUE INSTITUI O CÓDIGO DE TRÂNSITO BRASILEIRO, PARA INSTITUIR A OBRIGATORIEDADE DA PRÁTICA DE DIREÇÃO VEICULAR EM VIAS PÚBLICAS PARA FINS DE FORMAÇÃO DE CONDUTORES\"""", ""APELIDO"": ""PL 8085/14 - ALTERAÇÃO NO CÓDIGO DE TRÂNSITO BRASILEIRO"", ""CODTIPOORGAO"": 3, ""TIPOORGAO"": ""COMISSÃO ESPECIAL"", ""NOMEPUBLICACAO"": ""COMISSÃO ESPECIAL SOBRE ALTERAÇÃO NO CÓDIGO DE TRÂNSITO BRASILEIRO (PL 8085/14)"", ""NOMERESUMIDO"": ""CÓDIGO DE TRÂNSITO BRASILEIRO""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=EQTUAFAHSAA,,,,,2026-06-03 08:38:45
