tipoVoto,dataRegistroVoto,idVotacaoContexto,deputado_.id,deputado_.uri,deputado_.nome,deputado_.siglaPartido,deputado_.uriPartido,deputado_.siglaUf,deputado_.idLegislatura,deputado_.urlFoto,deputado_.email,data_captura
SIM,2026-05-28 13:58:13,2351506102,220702,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220702,GERALDO MENDES,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,PR,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220702.JPG,DEP.GERALDOMENDES@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:11,2351506102,141531,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/141531,RODRIGO DE CASTRO,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/141531.JPG,DEP.RODRIGODECASTRO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:11,2351506102,204520,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204520,JUNIO AMARAL,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204520.JPG,DEP.JUNIOAMARAL@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:09,2351506102,220670,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220670,IZA ARRUDA,MDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36899,PE,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220670.JPG,DEP.IZAARRUDA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:09,2351506102,220676,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220676,ANDREIA SIQUEIRA,PSB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36832,PA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220676.JPG,DEP.ANDREIASIQUEIRA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:08,2351506102,220591,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220591,MEIRE SERAFIM,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,AC,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220591.JPG,DEP.MEIRESERAFIM@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:08,2351506102,220598,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220598,TARCÍSIO MOTTA,PSOL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36839,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220598.JPG,DEP.TARCISIOMOTTA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:07,2351506102,74043,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74043,WELLINGTON ROBERTO,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,PB,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/74043.JPG,DEP.WELLINGTONROBERTO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:07,2351506102,220536,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220536,ZÉ HAROLDO CATHEDRAL,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,RR,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220536.JPG,DEP.ZEHAROLDOCATHEDRAL@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:06,2351506102,178886,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/178886,JUSCELINO FILHO,PSDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36835,MA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/178886.JPG,DEP.JUSCELINOFILHO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:05,2351506102,220620,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220620,ROSÂNGELA REIS,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220620.JPG,DEP.ROSANGELAREIS@CAMARA.LEG.BR,2026-06-01 00:55:19
NÃO,2026-05-28 13:58:05,2351506102,220668,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220668,MARIA ARRAES,PSB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36832,PE,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220668.JPG,DEP.MARIAARRAES@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:05,2351506102,227310,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/227310,SILVIO ANTONIO,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/227310.JPG,DEP.SILVIOANTONIO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:58:00,2351506102,220550,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220550,MAURICIO MARCON,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,RS,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220550.JPG,DEP.MAURICIOMARCON@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:59,2351506102,204441,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204441,OTONI DE PAULA,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204441.JPG,DEP.OTONIDEPAULA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:59,2351506102,220615,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220615,PASTOR HENRIQUE VIEIRA,PSOL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36839,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220615.JPG,DEP.PASTORHENRIQUEVIEIRA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:58,2351506102,204449,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204449,NELSON BARBUDO,PODE,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36896,MT,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204449.JPG,DEP.NELSONBARBUDO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:57,2351506102,220560,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220560,THIAGO DE JOALDO,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,SE,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220560.JPG,DEP.THIAGODEJOALDO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:56,2351506102,178943,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/178943,MARCOS SOARES,PSDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36835,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/178943.JPG,DEP.MARCOSSOARES@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:55,2351506102,156190,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/156190,MARCEL VAN HATTEM,NOVO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37901,RS,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/156190.JPG,DEP.MARCELVANHATTEM@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:53,2351506102,220712,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220712,FAUSTO JR.,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,AM,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220712.JPG,DEP.FAUSTOSANTOSJR@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:52,2351506102,220532,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220532,RAFAEL PRUDENTE,MDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36899,DF,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220532.JPG,DEP.RAFAELPRUDENTE@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:52,2351506102,235869,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/235869,JOÃO CARLOS,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,AM,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/235869.JPG,DEP.JOAOCARLOS@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:51,2351506102,161550,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/161550,EMIDINHO MADEIRA,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/161550.JPG,DEP.EMIDINHOMADEIRA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:50,2351506102,123756,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/123756,ANTÔNIA LÚCIA,MDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36899,AC,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/123756.JPG,DEP.ANTONIALUCIA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:50,2351506102,178945,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/178945,ROSANGELA GOMES,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/178945.JPG,DEP.ROSANGELAGOMES@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:50,2351506102,204558,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204558,MARCELO NILO,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,BA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204558.JPG,DEP.MARCELONILO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:50,2351506102,220534,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220534,FRED LINHARES,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,DF,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220534.JPG,DEP.FREDLINHARES@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:50,2351506102,220652,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220652,DELEGADO PALUMBO,PODE,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36896,SP,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220652.JPG,DEP.DELEGADOPALUMBO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:49,2351506102,204374,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204374,BIA KICIS,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,DF,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204374.JPG,DEP.BIAKICIS@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:49,2351506102,220707,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220707,AMANDA GENTIL,PP,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37903,MA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220707.JPG,DEP.AMANDAGENTIL@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:47,2351506102,220672,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220672,HENDERSON PINTO,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,PA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220672.JPG,DEP.HENDERSONPINTO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:43,2351506102,215043,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/215043,JOSIVALDO JP,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,MA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/215043.JPG,DEP.JOSIVALDOJP@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:41,2351506102,220635,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220635,BRUNO GANEM,PODE,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36896,SP,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220635.JPG,DEP.BRUNOGANEM@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:40,2351506102,160640,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/160640,EROS BIONDINI,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/160640.JPG,DEP.EROSBIONDINI@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:40,2351506102,206018,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/206018,CÉLIA XAKRIABÁ,PSOL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36839,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/206018.JPG,DEP.CELIAXAKRIABA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:38,2351506102,204372,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204372,JULIO CESAR RIBEIRO,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,DF,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204372.JPG,DEP.JULIOCESARRIBEIRO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:38,2351506102,204388,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204388,BIBO NUNES,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,RS,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204388.JPG,DEP.BIBONUNES@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:37,2351506102,179001,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/179001,MÁRCIO BIOLCHI,MDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36899,RS,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/179001.JPG,DEP.MARCIOBIOLCHI@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:37,2351506102,180214,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/180214,PASTOR DINIZ,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,RR,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/180214.JPG,DEP.PASTORDINIZ@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:36,2351506102,204472,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204472,JOSÉ MEDEIROS,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MT,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204472.JPG,DEP.JOSEMEDEIROS@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:36,2351506102,220537,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220537,HELENA LIMA,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,RR,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220537.JPG,DEP.HELENALIMA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:35,2351506102,220673,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220673,DELEGADO CAVEIRA,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,PA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220673.JPG,DEP.DELEGADOCAVEIRA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:34,2351506102,205550,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/205550,JORGE BRAZ,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/205550.JPG,DEP.JORGEBRAZ@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:34,2351506102,220607,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220607,MAX LEMOS,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220607.JPG,DEP.MAXLEMOS@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:33,2351506102,220683,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220683,BETO RICHA,PSDB,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36835,PR,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220683.JPG,DEP.BETORICHA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:32,2351506102,220551,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220551,FRANCIANE BAYER,REPUBLICANOS,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37908,RS,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220551.JPG,DEP.FRANCIANEBAYER@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:32,2351506102,220561,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220561,DELEGADA KATARINA,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,SE,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220561.JPG,DEP.DELEGADAKATARINA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:32,2351506102,220581,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220581,LUCIANO AMARAL,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,AL,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220581.JPG,DEP.LUCIANOAMARAL@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:31,2351506102,178947,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/178947,SÓSTENES CAVALCANTE,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,RJ,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/178947.JPG,DEP.SOSTENESCAVALCANTE@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:29,2351506102,221328,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/221328,ADILSON BARROSO,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,SP,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/221328.JPG,DEP.ADILSONBARROSO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:28,2351506102,141431,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/141431,FERNANDO COELHO FILHO,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,PE,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/141431.JPG,DEP.FERNANDOCOELHOFILHO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:28,2351506102,204355,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204355,DA VITORIA,PP,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37903,ES,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204355.JPG,DEP.DAVITORIA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:22,2351506102,204518,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204518,DR. FREDERICO,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204518.JPG,DEP.DR.FREDERICO@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:22,2351506102,220664,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220664,GUILHERME UCHOA,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,PE,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220664.JPG,DEP.GUILHERMEUCHOA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:19,2351506102,73579,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73579,ALBERTO FRAGA,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,DF,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/73579.JPG,DEP.ALBERTOFRAGA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:19,2351506102,204479,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204479,NICOLETTI,PL,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/37906,RR,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204479.JPG,DEP.NICOLETTI@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:19,2351506102,204567,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/204567,RAIMUNDO COSTA,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,BA,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/204567.JPG,DEP.RAIMUNDOCOSTA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:19,2351506102,220631,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220631,SAMUEL VIANA,UNIÃO,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/38009,MG,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220631.JPG,DEP.SAMUELVIANA@CAMARA.LEG.BR,2026-06-01 00:55:19
SIM,2026-05-28 13:57:19,2351506102,220650,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/220650,PAULO ALEXANDRE BARBOSA,PSD,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/PARTIDOS/36834,SP,57,HTTPS://WWW.CAMARA.LEG.BR/INTERNET/DEPUTADO/BANDEP/220650.JPG,DEP.PAULOALEXANDREBARBOSA@CAMARA.LEG.BR,2026-06-01 00:55:19
