id,uri,dataHoraInicio,dataHoraFim,situacao,descricaoTipo,descricao,localExterno,orgaos,urlRegistro,localCamara.nome,localCamara.predio,localCamara.sala,localCamara.andar,data_captura
82280,https://dadosabertos.camara.leg.br/api/v2/eventos/82280,2026-05-26 14:00:00,,Cancelada,Audiência Pública e Deliberação,"Custeio e financiamento das políticas públicas 
 A - Audiência Pública

Tema: Custeio e financiamento das políticas públicas 

Convidados:


PAULO ZIULKOSKI, Presidente da Convederação Nacional de Municípios (não confirmado);
SEBASTIÃO MELO, Presidente da Frente Nacional de Prefeitos (não confirmado);
TÂNIA MARA COELHO, Presidente do Conselho Nacional de Secretários de Saúde (não confirmada);
HISHAM MOHAMAD HAMIDA, Presidente do Conselho Nacional de Secretarias Municipais de Saúde (não confirmado);
VITAL DO RÊGO FILHO, Presidente do Tribunal de Contas da União (não confirmado);
BRUNO MORETTI, Ministro do Ministério do Planejamento e Orçamento (não confirmado)


(Requerimentos nº 04/2025 , do Dep. Marangoni)

B - Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião):",,"[{""id"": 539822, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539822"", ""sigla"": ""PL308020"", ""nome"": ""Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que \""Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências\"", e apensados"", ""apelido"": ""PL 3080/20 - Política Nacional para Pessoas com Autismo"", ""codTipoOrgao"": 3, ""tipoOrgao"": ""Comissão Especial"", ""nomePublicacao"": ""Comissão Especial da Política Nacional para Pessoas com Autismo (PL 3080/20)"", ""nomeResumido"": ""Autismo""}]",,"Anexo II, Plenário 09",,,,2026-06-03 08:38:45
81656,https://dadosabertos.camara.leg.br/api/v2/eventos/81656,2026-05-26 16:02:00,2026-05-26 17:57:00,Encerrada (Final),Audiência Pública,"Políticas públicas voltadas às pessoas com altas habilidades/superdotação (AH/SD)
 1) OLGA CRISTINA ROCHA DE FREITAS (Participação confirmada - remota) -  Coordenadora-Geral de Estruturação do Sistema Educacional Inclusivo do Ministério da Educação (MEC); 

2) LUCILENE BARBOSA GOMES (Participação confirmada) - Diretora de Educação Inclusiva e Especial da Secretaria de Estado de Educação do Distrito Federal (SEEDF); 

3) JHOYCE HAYNE (Participação confirmada - presencial) - Presidente da Comissão de Defesa dos Direitos das Pessoas com Altas Habilidades/Superdotação ou Dupla excepcionalidade da OAB/DF;

4) DENISE FLEITH (Participação confirmada - presencial) -  Pesquisadora do Instituto de Psicologia da Universidade de Brasília (UnB); 

5)  ROBERTHA MUNIQUE (Participação confirmada - presencial) - Especialista em Atendimento Educacional Especializado em Altas Habilidades/Superdotação e Presidente do Instituto RAISES  - Rede de Apoio, Incentivo e Suporte Educacional e Emocional ao Superdotado; 

6)  AMÁBILE PACIOS (Participação confirmada - presencial) - Presidente da Federação Nacional das Escolas Particulares (Fenep); 

7)  RAFAEL KESSLER (Participação confirmada - presencial) -  Estudante, programador, inventor da Língua Hyroasc e criador da Fómula de Kessler, reconhecida pela UnB; 

8)  LUCAS FREITAS (Participação confirmada - presencial) - Estudante, primeiro medalhista olímpico de ouro do Brasil em competição de cibersegurança na China.

(REQ 14/2026 CE, da deputada Nely Aquino)",,"[{""id"": 2009, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2009"", ""sigla"": ""CE"", ""nome"": ""Comissão de Educação"", ""apelido"": ""Educação"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Educação"", ""nomeResumido"": ""Educação""}]",https://www.youtube.com/watch?v=PO9faw_N3Ys,"Anexo II, Plenário 05",,,,2026-06-03 08:38:45
82037,https://dadosabertos.camara.leg.br/api/v2/eventos/82037,2026-05-26 15:32:00,2026-05-26 17:00:00,Encerrada,Audiência Pública,"Regulamentação do sistema de livre passagem em pedágio (Free-Flow)
 (REQ 46/2026 CVT, do deputado Hugo Leal)

. FÁBIO VARGAS, Gerente de Projeto da Secretaria Nacional de Trânsito (SENATRAN); (Confirmado)

. FERNANDO DE FREITAS BEZERRA, Superintendente de Infraestrutura Rodoviária; RICARDO TIMÓTEO ANTUNES, 
Gerente de Regulação Rodoviária; 
ALEXANDRE ALVES SOUTO, 
Gerente de Gestão de Investimentos Rodoviários; e EDUARDO MARRA, Superintendente de Gestão Administrativa, representando a Agência Nacional de Transportes Terrestres (ANTT); (Confirmados)

. VILNEI SESSIM, Vice-Presidente do CETRAN/RS, representando o Fórum Nacional dos Conselhos de Trânsito (FOCOTRAN); (Confirmado)

. IVÂNIO INÁCIO DA SILVA, Presidente da Associação Nacional dos Estampadores de Placas de Identificação Veicular (ANEPIV); (Confirmado)

. RUBENS HARRY BORN, Presidente do Conselho Diretor do Instituto de Defesa do Consumidor (IDEC).",,"[{""id"": 2016, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2016"", ""sigla"": ""CVT"", ""nome"": ""Comissão de Viação e Transportes"", ""apelido"": ""Viação e Transportes"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Viação e Transportes"", ""nomeResumido"": ""Viação e Transportes""}]",https://www.youtube.com/watch?v=N8lub5U6vCY,"Anexo II, Plenário 11",,,,2026-06-03 08:38:45
82124,https://dadosabertos.camara.leg.br/api/v2/eventos/82124,2026-05-26 14:37:00,2026-05-26 16:19:00,Encerrada (Final),Audiência Pública,"Projeto de Lei nº 4.728, de 2020, que institui a reabertura do prazo de adesão ao Programa Especial de Regularização Tributária (Pert).
 Confirmados:


1) Theo Lucas Borges de Lima Dias , Procurador-Geral Adjunto de Gestão da Dívida Ativa da União e do FGTS do Ministério da Fazenda. 

2) Gustavo Andrade Manrique, Subsecretário de Arrecadação, Cadastro e Atendimento da Receita Federal do Brasil.

3) Camila da Costa Vieira Blanco, Advogada da Confederação Nacional do Comércio de Bens, Serviços e Turismo.

4) Guilherme Anachoreta Tostes, Representante da Confederação Nacional dos Transportes.
   
5) Alexandre Tortato, Consultor da Federação das Indústrias do Estado do Paraná.
      
   

(REQ 13/2026 CFT, do deputado Vermelho)",,"[{""id"": 2010, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2010"", ""sigla"": ""CFT"", ""nome"": ""Comissão de Finanças e Tributação"", ""apelido"": ""Finanças e Tributação"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Finanças e Tributação"", ""nomeResumido"": ""Finanças e Tributação""}]",https://www.youtube.com/watch?v=nLhxhV_zkrI,"Anexo II, Plenário 04",,,,2026-06-03 08:38:45
82127,https://dadosabertos.camara.leg.br/api/v2/eventos/82127,2026-05-26 16:17:00,2026-05-26 17:35:00,Encerrada,Audiência Pública,"Carga horária de 36h e o Piso da
Enfermagem nos Serviços Públicos de Saúde:
Desafios de Custeio e Sustentabilidade Financeira
da PEC 19/24
 REQ 25/2026 CASP- Dep. Bruno F1) BRUNO MORETTI (a Confirmar)
   Ministro
   Ministério do Planejamento e Orçamento

2) EVELLIN BEZERRA DA SILVA (Confirmada)
   Diretora do Departamento de Gestão e Regulação do Trabalho na Saúde
   Ministério da Saúde

3) JORGE MESSIAS (Não comparecerá)
   Advogado
   Advocacia Geral da União - AGU

4) LUIZ MARINHO (Não comparecerá)
   Ministro
   Ministério do Trabalho e Emprego

5) MANOEL NERY (Confirmado)
   Presidente
   Conselho Federal de Enfermagem - Cofen

6) ROSALINA ARATANI (Confirmada)
  Secretária-Geral
   Associação Brasileira de Enfermagem  | ABEn Nacional

7) SOLANGE CAETANO (Confirmada)
   Presidente
   Federação Nacional dos Enfermeiros | FNE",,"[{""id"": 539388, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539388"", ""sigla"": ""CASP"", ""nome"": ""Comissão de Administração e Serviço Público"", ""apelido"": ""Administração e Serviço Público"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Administração e Serviço Público"", ""nomeResumido"": ""Serviço Público""}]",https://www.youtube.com/watch?v=QHhY0fguncg,"Anexo II, Plenário 08",,,,2026-06-03 08:38:45
82162,https://dadosabertos.camara.leg.br/api/v2/eventos/82162,2026-05-26 15:18:00,2026-05-26 16:51:00,Encerrada,Audiência Pública,"A mineração ilegal e os desafios de rastreabilidade, fiscalização e comercialização da produção mineral no Brasil
 Audiência Pública

Tema: A mineração ilegal e os desafios de rastreabilidade, fiscalização e comercialização da produção mineral no Brasil

Convidados:

JOSÉ LUIZ UBALDINO DE LIMA, Diretor do Departamento de Geologia e Produção Mineral da Secretaria Nacional de Geologia, Mineração e Transformação Mineral do Ministério de Minas e Energia - MME (REQ 6/26) - (confirmado);

FERNANDO ALVES DRUMMOND DE OLIVEIRA, Superintendente de Fiscalização da Agência Nacional de Mineração - ANM (REQ 6/26) - (confirmado);

RENATO MADSEN ARRUDA, Delegado de Polícia Federal (REQ 6/26) - (confirmado);

PABLO CESÁRIO, Diretor-Presidente do Instituto Brasileiro de Mineração - IBRAM (REQ 6/26) - (confirmado);

VAGNER SILVA DE OLIVEIRA, Auditor-Fiscal da Receita Federal do Brasil da Alfândega de Guarulhos (REQ 6/26) - (confirmado);

FREDERICO BEDRAN, Presidente da Comissão de Direito Minerário da OAB-DF (REQ 25/26) - (confirmado); 

ECIO MORAIS, Diretor Executivo do Instituto Brasileiro de Gemas e Metais Preciosos - IBGM (REQ 25/26) - (confirmado); e

GERSON TADEU DE OLIVEIRA, Auditor da Diretoria de Mineração da AudPetróleo do Tribunal de Contas da União - TCU (REQ 18/26) - (confirmado);

(Requerimento nº 6/2026, do Dep. Julio Lopes)
(Requerimento nº 18/2026, do Dep. Julio Lopes)
(Requerimento nº 25/2026, do Dep. Julio Lopes)",,"[{""id"": 539837, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539837"", ""sigla"": ""CEXBRLEG"", ""nome"": ""Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”"", ""apelido"": ""Atos de pirataria e agenda do \""Brasil Legal\"""", ""codTipoOrgao"": 5, ""tipoOrgao"": ""Comissão Externa"", ""nomePublicacao"": ""Comissão Externa sobre os atos de pirataria e a agenda do \""Brasil Legal\"""", ""nomeResumido"": ""Pirataria e a agenda do \""Brasil Legal\""""}]",https://www.youtube.com/watch?v=SdBeQxzY04k,"Anexo II, Plenário 07",,,,2026-06-03 08:38:45
82183,https://dadosabertos.camara.leg.br/api/v2/eventos/82183,2026-05-26 16:01:00,2026-05-26 18:05:00,Encerrada (Final),Seminário,"Pacientes com câncer: Como tratar com humanidade?
 Convidados:

.  EDSON LUCENA, Coordenador-Geral de Saúde Bucal; e NATALI MINOIA, Coordenadora-Geral de Estratégias Inovadoras e Colaborativas de Atenção ao Câncer, ambos representantes do Ministério da Saúde; (Confirmados)

.  CAMILA VIANA, Fonoaudióloga do Hospital do Câncer do Maranhão; (Confirmada) 

.  MARIANA PINHO, representando a Associação Brasileira de Câncer de Cabeça e Pescoço - ACGB Brasil; (Confirmada)

.  KÁTIA MARCHETTI, Médica Oncologista do Hospital Sírio Libanês de Brasília; (Confirmada)

.  CAIO CEZAR LOUREIRO, Cirurgião Dentista em São Sebastião-SP; (Confirmado)

.  NIVALDO BARROSO DE PINHO, Presidente da Sociedade Brasileira de Nutrição Oncológica - SBNO; (Confirmado)

.  FELIPE CARVALHO, Diretor Regional de Brasília da Associação Brasileira da Indústria de Tecnologia para Saúde - ABIMED; (Confirmado)

.  Sociedade Brasileira de Videocirurgia, Robótica e Digital - SOBRACIL. (Não confirmada)


Em atendimento ao Requerimento nº 1/2026-CPD e nº 2/2026-CSAUDE, de autoria da Deputada Silvia Cristina e do Deputado Geraldo Resende.",,"[{""id"": 537480, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/537480"", ""sigla"": ""CPD"", ""nome"": ""Comissão de Defesa dos Direitos das Pessoas com Deficiência"", ""apelido"": ""Defesa dos Direitos das Pessoas com Deficiência"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Defesa dos Direitos das Pessoas com Deficiência"", ""nomeResumido"": ""Pessoas com Deficiência""}, {""id"": 2014, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"", ""sigla"": ""CSAUDE"", ""nome"": ""Comissão de Saúde"", ""apelido"": ""Saúde"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Saúde"", ""nomeResumido"": ""Saúde""}]",https://www.youtube.com/watch?v=M0dE4I_jMzQ,"Anexo II, Plenário 13",,,,2026-06-03 08:38:45
82185,https://dadosabertos.camara.leg.br/api/v2/eventos/82185,2026-05-27 08:00:00,,Convocada,Reunião Técnica,"Este seminário visa reunir profissionais de saúde, estudantes e a comunidade para discutir as consequências devastadoras do tabagismo e do uso de dispositivos eletrônicos (Vapes)",,"[{""id"": 100950, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"", ""sigla"": ""EVENTOS"", ""nome"": ""Eventos"", ""apelido"": ""Outros Eventos"", ""codTipoOrgao"": 12000, ""tipoOrgao"": ""Órgão da Câmara dos Deputados"", ""nomePublicacao"": ""Câmara dos Deputados - Outros Eventos"", ""nomeResumido"": null}]",,Auditório Freitas Nobre,,,,2026-06-03 08:38:45
82198,https://dadosabertos.camara.leg.br/api/v2/eventos/82198,2026-05-26 17:14:00,2026-05-26 19:21:00,Encerrada,Audiência Pública,"Maio cigano
 Requerimento n. 12/2026

Autor: Deputado Luiz Couto

Convidados:

1) Ministério de Igualdade Racial


2) Senado Federal - Paulo Paim - PT/RS


3) Cícero Romão Batista (Chico) – Associação Vicente Vidal de Negreiros - Representante no Comite Gestor


4) Francisco Lacerda de Figueiredo (Bozano) – Representante no Comitê Gestor- Associação Comunitária Otávio Maia


5) Wanderley da Rocha – Associação Nacional das Etnias Ciganas – Proponente do Estatuto


6) Elias Alves da Costa - Goiás


7) Leonardo Costa Kiwiek – Representante no Comite Gestor - MG


8) Nardi Terezinha Casanova – Representante no Comite Gestor - PR


9) Edvalda Bispo dos Santos – (Dinha) - Representante no Conselho Nacional de Promoção de Igualdade Racial - BA


10) Lourdes Correa – (Lú Ynaiah) - Representante no Comite Gestor - SP",,"[{""id"": 2007, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2007"", ""sigla"": ""CDHMIR"", ""nome"": ""Comissão de Direitos Humanos, Minorias e Igualdade Racial"", ""apelido"": ""Direitos Humanos, Minorias e Igualdade Racial"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Direitos Humanos, Minorias e Igualdade Racial"", ""nomeResumido"": ""Direitos Humanos""}]",,"Anexo II, Plenário 03",,,,2026-06-03 08:38:45
82199,https://dadosabertos.camara.leg.br/api/v2/eventos/82199,2026-05-26 14:42:00,2026-05-26 15:29:00,Encerrada (Final),Reunião Deliberativa,Discussão e votação de propostas legislativas,,"[{""id"": 539388, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539388"", ""sigla"": ""CASP"", ""nome"": ""Comissão de Administração e Serviço Público"", ""apelido"": ""Administração e Serviço Público"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Administração e Serviço Público"", ""nomeResumido"": ""Serviço Público""}]",https://www.youtube.com/watch?v=kaCcb8fyUWE,"Anexo II, Plenário 08",,,,2026-06-03 08:38:45
82203,https://dadosabertos.camara.leg.br/api/v2/eventos/82203,2026-05-26 15:11:00,2026-05-26 15:24:00,Encerrada (Final),Reunião Deliberativa,Discussão e votação de propostas legislativas,,"[{""id"": 539386, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539386"", ""sigla"": ""CICS"", ""nome"": ""Comissão de Indústria, Comércio e Serviços"", ""apelido"": ""Indústria, Comércio e Serviços"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Indústria, Comércio e Serviços"", ""nomeResumido"": ""Indústria e Comércio""}]",https://www.youtube.com/watch?v=Jv35oc8eIFw,"Anexo II, Plenário 05",,,,2026-06-03 08:38:45
82204,https://dadosabertos.camara.leg.br/api/v2/eventos/82204,2026-05-26 14:41:00,2026-05-26 16:30:00,Encerrada (Final),Reunião Deliberativa,Discussão e votação de propostas legislativas,,"[{""id"": 5503, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"", ""sigla"": ""CSPCCO"", ""nome"": ""Comissão de Segurança Pública e Combate ao Crime Organizado"", ""apelido"": ""Segurança Pública e Combate ao Crime Organizado"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Segurança Pública e Combate ao Crime Organizado"", ""nomeResumido"": ""Segurança Pública""}]",https://www.youtube.com/watch?v=SZ7csBU19aU,"Anexo II, Plenário 06",,,,2026-06-03 08:38:45
82288,https://dadosabertos.camara.leg.br/api/v2/eventos/82288,2026-05-26 14:50:00,2026-05-26 17:41:00,Encerrada,Reunião de Debate,"Escuta de representantes de entidades sindicais e movimentos sociais
 Escuta de representantes de entidades sindicais e movimentos sociais",,"[{""id"": 539845, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539845"", ""sigla"": ""PEC22119"", ""nome"": ""Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que \""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos\"", e apensada"", ""apelido"": ""PEC 221/19 - Redução da Jornada de Trabalho"", ""codTipoOrgao"": 3, ""tipoOrgao"": ""Comissão Especial"", ""nomePublicacao"": ""Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19)"", ""nomeResumido"": ""Fim da Escala 6x1""}]",https://www.youtube.com/watch?v=L7p3g1Dglzo,"Anexo II, Plenário 01",,,,2026-06-03 08:38:45
82309,https://dadosabertos.camara.leg.br/api/v2/eventos/82309,2026-05-27 08:03:00,2026-05-27 08:11:00,Encerrada,Sessão Deliberativa,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),,"[{""id"": 180, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"", ""sigla"": ""PLEN"", ""nome"": ""Plenário"", ""apelido"": ""Plenário"", ""codTipoOrgao"": 26, ""tipoOrgao"": ""Plenário Virtual"", ""nomePublicacao"": ""Plenário"", ""nomeResumido"": ""Plenário""}]",https://www.youtube.com/watch?v=BH499YSVcXE,Plenário da Câmara dos Deputados,,,,2026-06-03 08:38:45
81941,https://dadosabertos.camara.leg.br/api/v2/eventos/81941,2026-05-27 09:32:00,2026-05-27 11:12:00,Encerrada,Sessão Não Deliberativa Solene,"Homenagem à cidade da Vitória de Santo Antão do Estado de Pernambuco pelos seus 400 anos de fundação
 Homenagem à cidade da Vitória de Santo Antão do Estado de Pernambuco pelos seus 400 anos de fundação",,"[{""id"": 180, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"", ""sigla"": ""PLEN"", ""nome"": ""Plenário"", ""apelido"": ""Plenário"", ""codTipoOrgao"": 26, ""tipoOrgao"": ""Plenário Virtual"", ""nomePublicacao"": ""Plenário"", ""nomeResumido"": ""Plenário""}]",https://www.youtube.com/watch?v=f80aJyE1XGY,Plenário da Câmara dos Deputados,,,,2026-06-03 08:38:45
82088,https://dadosabertos.camara.leg.br/api/v2/eventos/82088,2026-05-27 09:30:00,,Cancelada,Reunião de Comparecimento de Ministro(a),"Apresentar o planejamento das ações do Ministério para o ano de 2026 e expor as realizações e resultados alcançados pela pasta em 2025
 PALESTRANTE:

LUCIANA SANTOS
Ministra de Estado da Ciência, Tecnologia e Inovação
(Presença confirmada)


(Requerimento nº 1, de 2026, do Deputado Átila Lira)",,"[{""id"": 2002, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2002"", ""sigla"": ""CCTI"", ""nome"": ""Comissão de Ciência, Tecnologia e Inovação"", ""apelido"": ""Ciência, Tecnologia e Inovação"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Ciência, Tecnologia e Inovação"", ""nomeResumido"": ""Ciência e Tecnologia""}]",,"Anexo II, Plenário 13",,,,2026-06-03 08:38:45
82144,https://dadosabertos.camara.leg.br/api/v2/eventos/82144,2026-05-27 09:36:00,2026-05-27 11:29:00,Encerrada (Final),Audiência Pública,"Execução dos investimentos da desestatização da Eletrobras na revitalização da Bacia do São Francisco 
 Requerimento nº 14/2026, do Deputado Pedro Campos (PSB/PE)

Convidados:

GIUSEPPE VIEIRA (presença confirmada)
Secretário Nacional de Segurança Hídrica do Ministro da Integração e Desenvolvimento Regional (SNSH/MIDR)

IRANI BRAGA RAMOS (presença confirmada)
Secretário Adjunto do Programa de Aceleração do Crescimento da Casa Civil da Presidência da República

JOSÉ ALMIR CIRILO (presença confirmada - remota) 
Secretário de Recursos Hídricos e de Saneamento de Pernambuco (SRSP-PE)

CLÁUDIO ADEMAR (presença confirmada)
Presidente do Comitê da Bacia Hidrográfica do Rio São Francisco (CBHSF)

SAMIR FELIPE (presença confirmada - remota)
Secretário Executivo da Secretaria de Estado do Meio Ambiente, Sustentabilidade e Ações Climáticas do Estado de Sergipe (SEMAC-SE)

ELIAS SILVA (presença confirmada - remota)
Coordenador da Regional do Comitê do São Francisco, representando o Prefeito de Afogados da Ingazeira de Pernambuco

ROBERTO RIVELINO ROCHA (presença confirmada)
Representando o Prefeito de Xique-Xique da Bahia",,"[{""id"": 2017, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2017"", ""sigla"": ""CINDRE"", ""nome"": ""Comissão de Integração Nacional e Desenvolvimento Regional"", ""apelido"": ""Integração Nacional e Desenvolvimento Regional"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Integração Nacional e Desenvolvimento Regional"", ""nomeResumido"": ""Integração Nacional""}]",https://www.youtube.com/watch?v=A1uTZPjdLew,"Anexo II, Plenário 15",,,,2026-06-03 08:38:45
82175,https://dadosabertos.camara.leg.br/api/v2/eventos/82175,2026-05-27 09:52:00,2026-05-27 13:37:00,Encerrada,Reunião de Comparecimento de Ministro(a),"Ministro da Saúde debate ações e prioridades do órgão para 2026
 Reunião de comparecimento do Ministro de Estado da Saúde, Alexandre Padilha.

REQ 9/2026 CSAUDE, do Deputado Geraldo Resende - requer o convite ao Excelentíssimo Senhor Ministro da Saúde para apresentar os projetos do Ministério para o ano de 2026.

REQ 43/2026 CSAUDE, do Deputado Rafael Simões - requer o convite ao Ministro de Estado da Saúde para prestar esclarecimentos sobre os critérios técnicos e as discrepâncias nos repasses de recursos de Média e Alta Complexidade (MAC) aos municípios.

REQ 45/2026 CSAUDE, da Deputada Rosangela Moro - requer o convite ao Ministro de Estado da Saúde, Alexandre Rocha Santos Padilha, para prestar esclarecimentos sobre o Decreto n.° 12.716/2025, que regulamenta a Lei n.° 15.120/2025 no âmbito da Comissão Nacional de Incorporação de Tecnologias do SUS (CONITEC).

REQ 79/2026 CSAUDE, do Deputado Giovani Cherini - requer o envio de convite ao Sr. Alexandre Padilha, Ministro da Saúde, para realização de audiência de Ministro com finalidade de informar sobre as prioridades da pasta para o ano de 2026.

REQ 107/2026 CSAUDE, do Deputado Dr. Frederico - requer o convite do Exmo. Ministro de Estado da Saúde, Sr. Alexandre Rocha Santos Padilha, para comparecer a esta Comissão e prestar esclarecimentos sobre o Programa Agora Tem Especialista (PATE), com ênfase nos dados disponíveis, nos resultados alcançados, na avaliação de sua eficácia e efetividade no atendimento especializado pelo Sistema Único de Saúde (SUS), bem como sobre o cumprimento dos compromissos de transparência assumidos na audiência pública realizada em 19 de março de 2026.",,"[{""id"": 2014, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"", ""sigla"": ""CSAUDE"", ""nome"": ""Comissão de Saúde"", ""apelido"": ""Saúde"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Saúde"", ""nomeResumido"": ""Saúde""}]",https://www.youtube.com/watch?v=rnzlm-t6KCw,"Anexo II, Plenário 07",,,,2026-06-03 08:38:45
82215,https://dadosabertos.camara.leg.br/api/v2/eventos/82215,2026-05-27 10:00:00,,Cancelada,Reunião de Comparecimento de Ministro(a),"Reunião de Comparecimento do Ministro de Minas e Energia.
 Reunião com a presença do Senhor Ministro Alexandre Silveira, para debater sobre a possível antecipação da entrada em operação de usinas termelétricas contratadas no âmbito do LRCAP 2026, e outros assuntos inerentes à pasta do Ministério de Minas e Energia, nos termos do art. 50, §  1º, da Constituição Federal, e do art. 219, inciso II, do Regimento Interno da Câmara dos Deputados.",,"[{""id"": 2012, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2012"", ""sigla"": ""CME"", ""nome"": ""Comissão de Minas e Energia"", ""apelido"": ""Minas e Energia"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Minas e Energia"", ""nomeResumido"": ""Minas e Energia""}]",,"Anexo II, Plenário 14",,,,2026-06-03 08:38:45
82224,https://dadosabertos.camara.leg.br/api/v2/eventos/82224,2026-05-27 10:00:00,2026-05-27 10:30:00,Encerrada (Termo),Reunião Deliberativa,Discussão e votação de propostas legislativas.,,"[{""id"": 2004, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2004"", ""sigla"": ""CDC"", ""nome"": ""Comissão de Defesa do Consumidor"", ""apelido"": ""Defesa do Consumidor"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Defesa do Consumidor"", ""nomeResumido"": ""Consumidor""}]",,"Anexo II, Plenário 08",,,,2026-06-03 08:38:45
82231,https://dadosabertos.camara.leg.br/api/v2/eventos/82231,2026-05-27 09:00:00,2026-05-27 10:18:00,Encerrada (Final),Mesa Redonda,"Reunião de articulação política, discussão da pauta e assuntos de interesse da Comissão",Sala de reuniões da presidência da CAPADR,"[{""id"": 2001, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2001"", ""sigla"": ""CAPADR"", ""nome"": ""Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"", ""apelido"": ""Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"", ""nomeResumido"": ""Agropecuária""}]",,,,,,2026-06-03 08:38:45
